OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
c869ea5ac10cf0f1b17df8873eb73928	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	
c86a84f3fa13f12db6c4ea15a452f8dc	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	uncultured bacterium
c8702d2752d40a5ce287843e4cc05f06	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	
c878525c12e83c1207d4bfdfdcb9a926	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales			
c88c4ec1ed4cb1d7ef7f595b05019c02	Bacteria	Acidobacteria	Subgroup 6				
c890e3752988aaddbbf8b00ed487d784	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
c8a70d04ae715cf2d97d9d89315c0711	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured bacterium
c8abf6de8ed3eefb1c680e8b256443a1	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	uncultured bacterium	uncultured bacterium
c8ac97ac0f5f7cbffc2c55b9b4f2a775	Bacteria	Patescibacteria	Berkelbacteria				
c8be78543c7caf1ffdcd0c24e62f1695	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	uncultured bacterium
c8c057f1f0e4bd065c5731695d40fc3b	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	
c8cc99aec07e6c75d4504072c7fd3aec	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	
c8cea643783717cca32fc9f8c97861e7	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
c8d774ca2b446a47ec4f52ff81ac3703	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	uncultured bacterium	uncultured bacterium
c8d7d169192bef57702ce5b85f51af1f	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	
c8d90f4c808cd9280bac427027da6e0d	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae		
c8e3f1bb6b5af0bb79f6978ea1b1a024	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
c8f073a01849f3f09d1e0308a22f3866	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	
c8f8354e0f438ba70a26ec62ebc929c9	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	
c8fa9c51a52ca9411e2c01b0cf7ca250	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured		
c8fd960e4c50bbc90652686eb5662edc	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	
c8ffea9d9c81d6990c650cfee9efd6f0	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	
c9050764f6a3c7a650ffbadb2cc2e49a	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	uncultured bacterium	uncultured bacterium
c906f4b6adad6348153071678afb7e44	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Solitalea	
c90d89e97659f746f2c21cb2a8a59a5c	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium
c914c1f2203039c4e91a9e2e7bbe3501	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	uncultured bacterium
c91dd1856746e97564940755f046b6ad	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256			
c922a91d921f01935cf040f37f28eb46	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium
c92a3864c9e421c5098c9d0cfdd5aaf0	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	
c92ee3969ef16aadd033ce8c014f3ae1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
c933a516af7b1e47b92bc77c07f81381	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	uncultured bacterium	uncultured bacterium
c935b8a72db7d0a8e979cd02fd44691f	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	
c9477bd752c82b69cd4a674f833a6c9d	Bacteria	Cyanobacteria	Sericytochromatia	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
c94aab86cf1a4bdb1866e12a32d3846b	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	Ambiguous_taxa
c94f1c81720fb66160fe5b0a38b8e2f1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
c95953d0a83201f4ac2006e254465c59	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256			
c96241b41191213fb11bd5102b649df6	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium
c963ca3a5ffa6c5cf2eece6eda9c3f53	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
c9665e38b5356fcea772175ad6a754b0	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Cryptanaerobacter	uncultured bacterium
c967ea82fdf69fb5a292dc293e42ebef	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured bacterium
c9733d6ded98bc14888b52340765f369	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	uncultured bacterium	uncultured bacterium
c98ca462559c34d8175b686c1460a086	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	
c9975f91302b327c9348ddb93a3822b7	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	uncultured bacterium	uncultured bacterium	uncultured bacterium
c9986dbf790010641eb5c584baaab049	Bacteria						
c99b15abaf2e83b41f48457560b8840c	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	uncultured bacterium
c9a953205909c307bdbad190ffa61151	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Nitrosospira	Ambiguous_taxa
c9af92fdde43d04ba170803b3ff4db9b	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast			
c9b35a94443ab2efc3b494845a595ec9	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Noviherbaspirillum	
c9b3b181db176afc12ef9023a4acbc79	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
c9bcb4af42af0467532dec69b098e03f	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
c9c29b058639f50c1ea8507d8cf16cef	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
c9c2e525b9e42396443a731bea2523ad	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	
c9c5bc687aa253caa6e35ebda502b181	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae		
c9d82effc1fad7bdc292742a12a847dc	Bacteria	Actinobacteria	Actinobacteria				
c9eb581c5bebe441c6eae5e1162964ef	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae		
c9ecac44489d92f04cbecdc18d2d33c7	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
c9ed7b03f2206d8b91284e6bd30ea5ae	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	
ca00b57eb5b2f3198a4702fcb2574ac7	Bacteria	WPS-2	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
ca0461d5f777246cbe848c437c932a60	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	
ca197b41db1eefa76f03d4e509dacbb7	Bacteria	Chloroflexi	AD3	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
ca1e34d1ab8d7c7ce6c2868e9f939cd0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	
ca1ec1a843e39632614cc2d7929f7d8c	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Psychrobacillus	
ca38fb3dc5638bcc552ce8d117b46dce	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12		
ca433749e1f1e26d9a25e5f37d5f3466	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	uncultured	uncultured bacterium
ca49777716b4437bab5fad262d44243c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
ca4d9944992982b4a818995b19099443	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
ca4f5981c8fbe84cac779c3592d86fcf	Bacteria	Firmicutes	Clostridia	Clostridiales			
ca64ced4bcbff838b8bce7ccfeae7070	Bacteria	Chloroflexi	KD4-96				
ca6923bf91d18738fc955f0d57a66d27	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
ca69af95397d83c004be9c43190d010d	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
ca7e34d4d6ff797846158e39dbff00f3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
ca85234fe1a033edd84cf4a3cf147048	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured bacterium
ca88415968099644cbcc5af09b375f5e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
ca8cd34e31b281c73c7076586a53a6cb	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
ca8ece482ff43067cdaae759881a4633	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
caac0f9def005ec63aacd3f04bef32e2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
caacbe902255c8a50db3e0e76ea97a21	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae		
caadcfb1737ddd20f7d75ec184e0c3eb	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium
cab586ff2171eb9613822595057aff7a	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
cab90cadc911c207bd56dbb8b0c4e4bb	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	metagenome
cac31df9bdbfb770e3501ce75d4a53cf	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium
cac8e686fac03f8e5151627fa908a20d	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	
cad2892dbacaa89f6e96c789901128a6	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
cad6d0560de6287bd557af42a9e20327	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	
cadb991213acf86e230e25cb56159649	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	
cadf725413e824d258648e00e8eb89b1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
cae20d63dac19f2830672327183d6c2f	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	
cae408f6e17950c56a5145c4fad5559c	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	
caf468cdb3cea37790e26aa3c6f7218f	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
cb08db064ac5f8ec114f2f5e4d8937c5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	uncultured bacterium
cb0aa0fbd0f4308897a687f2a4f69e7e	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	uncultured bacterium	uncultured bacterium	uncultured bacterium
cb15001ceacef3aad0e652403829588d	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
cb21f1d0e1d0d3c742aa84bae97af443	Bacteria	Chloroflexi	Ktedonobacteria	C0119			
cb247619483213ae6f580285dc13610f	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
cb25d2a35680f600e0ebdde4f985328a	Bacteria	Firmicutes	Clostridia	Clostridiales	Caldicoprobacteraceae	Caldicoprobacter	
cb4480d7eb2d687b9b176e6c80048caf	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae		
cb513913df0b3d002f1c341c0aa14b82	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae		
cb5262aceea01f9c610a6c269a927a22	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	uncultured bacterium
cb52d26aec37e8efdb712a0834cccf2b	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
cb58e287484b3b96bffbb80d1568e737	Bacteria						
cb5dde250ec6e1c02dd1626d3e66e0ff	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	
cb5ed5f33d51d208f6f3073d636b1a21	Archaea	Diapherotrites	Iainarchaeia	Iainarchaeales			
cb60cf1381ced3c5b0d530785dcc6e5b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI cluster	
cb6814f3d0650886b729e567c4d0f730	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
cb7269db807f9362886d7b8af3af8a08	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured bacterium	uncultured bacterium
cb77d1f41f1e30d088f64291a4b372f2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
cb8306f2e0adb4647d096c5ff2f63650	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	uncultured bacterium
cb89ad0c6856fd776525361f92d37fcb	Archaea	Nanoarchaeaeota	Woesearchaeia				
cb8a6eb206efefed927627ec0efec77d	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium
cb8f18bc02d173634ee59d8b447a53f1	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium
cba4233ff0547ce0d8c7c5eb07d16c98	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
cbaf7bcb1648efc2e18556e19b522466	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
cbb1b4ebb41d9f4bdb4f3dc6c5e4b61e	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured bacterium	uncultured bacterium	uncultured bacterium
cbb26e95002a496d74e7389ce16688bd	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
cbb9f86ba4bcaba2049af3bf53490b93	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
cbbf5b5c3a02b45660e005f62ff1410f	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
cbc16ca3e9e8c7afe88fd4e429e93062	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast			
cbc3cf20fa1c04b3926ce42f38423428	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured bacterium
cbc9225b221310fded2a2b94204cee0c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
cbca9a5759dd030a24c1d78f3a0d8d8d	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	
cbcbcac1aa2571be1aeb66cf11de17cb	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae		
cbcef56217e036d930351c841afe0b82	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
cbd69467548d70ec31ca66d78775b69a	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured		
cbe09b5e2b4756dc00203b2a78bebc2f	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	metagenome	metagenome
cbfa4acbc08c4cabfa8a8e64534dd9c1	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	uncultured	uncultured bacterium	uncultured bacterium
cc014b210ffb39fdf4609d128a87fe32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	
cc0cbb12479da8a18b9bfff15112835b	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured bacterium
cc1880a5ab36ef5b23b696527c29b34e	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	uncultured bacterium	uncultured bacterium
cc368fefc2612c95b4e39ed5c8eb1509	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
cc3e3fb08e6765a70ef1469b413112ea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Nordella	uncultured bacterium
cc42716819d9ede1ff5f8c1fc6632984	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast			
cc427c6613167121ec6c7cf55a48a93f	Bacteria	Acidobacteria	Subgroup 6				
cc437dbb70708a200fb7943dac3b4a66	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
cc4450471a6bc0a630d4b6de22e41081	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
cc44d743f4249a9949578dd9b26f442d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Hydrogenophaga	
cc470eb6cac8964197bdbad1ab9f08db	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
cc47a28f243dbfdc6cbee2df6c95d9ed	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
cc4a9619bfc8ef627fef6a0cd34f6720	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured bacterium
cc4aab0aa21e6272f73c18102364e15e	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
cc5c53d04b0b40b9523dde275ca2a711	Bacteria	Actinobacteria	Acidimicrobiia	uncultured			
cc5e423a02e63d149ea70ce6e393c404	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured		
cc623ac1f453fbaf7caee696572f2674	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	uncultured bacterium
cc6ece453a16d88ad205627338ea3d1a	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	
cc74abe797fdd2fafe2c6f7f12ba2f09	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
cc84602438d0ebbb3becfdf8c1254340	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
cc882dcbbf465d73c8773aa1d2609fb1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	uncultured bacterium
cc89d30167a966ff6cb84e442cc905d4	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
cc904c9766efe9c4a3fc97051d5fa1ee	Bacteria	Chloroflexi	TK10	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
cc9167124822a870e12cfc5d5492230c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured	
cc979688082f40a4489b935d54796265	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium
cc996e383b452a3aa32098d863d7cab9	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
cc9b2a2fc1632e6daa7a3e1698031945	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	uncultured bacterium	uncultured bacterium	uncultured bacterium
cc9b8a771b20ccb74356b9273f1a0572	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
cca8f9b8e25152c825a9bf8890e2d9a2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	uncultured bacterium	uncultured bacterium
ccac4915b26c797265a1fda329fa27dd	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
ccb02bf59d3ede52cbd4dda763f61363	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
ccb570859aaaf942366254628f1c00fa	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae		
ccb6c1b6af15af9d9a7c4853366168e5	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium
ccbe2ceb2846fb1686a937f5622e1384	Bacteria	Acidobacteria	Subgroup 6				
ccc7b20855f955387e7ba432fcbdd0fe	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
cccc0465742abd190f6078757581584c	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
ccd23de76d2820e1da5440c834f84b18	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured bacterium	uncultured bacterium	uncultured bacterium
ccd5f095d45e5e61abbdb9b7c4d2482b	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
ccd89d718ec218bc85941bb08e1e4432	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
cce0611b112597e5eaf242cf81dbc7b3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	uncultured bacterium
ccec173c61d3f2b0b1322743bc56fa62	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium
ccede3ab2a896ca1ba9c5e869f994c45	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
ccf2cf17afdf764411be2619cc019ab0	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Candidatus Methanoplasma	uncultured archaeon
ccfdddfd18e2ac25a05ef8a2a56f42a9	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter	
cd03d8fb997d86c404522ac07cf9041b	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	uncultured bacterium	uncultured bacterium
cd08607a4e2993a909dce7778161ae3b	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
cd0d839f07995298f6dbd99c7b4d71ed	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	uncultured bacterium	uncultured bacterium	uncultured bacterium
cd0ed461598da27e2b2602347b207069	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
